iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
    25550    2.5550E+00    9.501462E-01    2.521559E-01    7.335067E-13    6.217740E-15    8.234842E-04    1.834630E-06    4.576759E-17    5.665370E-06
    25575    2.5575E+00    9.501462E-01    2.521559E-01    7.342226E-13    6.217741E-15    8.234842E-04    1.834630E-06    4.576759E-17    5.665370E-06
    25600    2.5600E+00    9.501462E-01    2.521559E-01    7.349384E-13    6.217741E-15    8.234843E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25625    2.5625E+00    9.501462E-01    2.521559E-01    7.356543E-13    6.217741E-15    8.234843E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25650    2.5650E+00    9.501462E-01    2.521559E-01    7.363701E-13    6.217741E-15    8.234843E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25675    2.5675E+00    9.501462E-01    2.521559E-01    7.370859E-13    6.217741E-15    8.234844E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25700    2.5700E+00    9.501462E-01    2.521559E-01    7.378018E-13    6.217742E-15    8.234844E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25725    2.5725E+00    9.501462E-01    2.521559E-01    7.385176E-13    6.217742E-15    8.234844E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25750    2.5750E+00    9.501462E-01    2.521559E-01    7.392335E-13    6.217742E-15    8.234845E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25775    2.5775E+00    9.501462E-01    2.521559E-01    7.399493E-13    6.217742E-15    8.234845E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25800    2.5800E+00    9.501462E-01    2.521559E-01    7.406652E-13    6.217742E-15    8.234845E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25825    2.5825E+00    9.501462E-01    2.521559E-01    7.413810E-13    6.217742E-15    8.234846E-04    1.834630E-06    4.576760E-17    5.665370E-06
    25850    2.5850E+00    9.501462E-01    2.521559E-01    7.420969E-13    6.217743E-15    8.234846E-04    1.834630E-06    4.576761E-17    5.665370E-06
    25875    2.5875E+00    9.501462E-01    2.521559E-01    7.428127E-13    6.217743E-15    8.234846E-04    1.834630E-06    4.576761E-17    5.665370E-06
    25900    2.5900E+00    9.501462E-01    2.521559E-01    7.435286E-13    6.217743E-15    8.234846E-04    1.834630E-06    4.576761E-17    5.665370E-06
    25925    2.5925E+00    9.501462E-01    2.521559E-01    7.442444E-13    6.217743E-15    8.234847E-04    1.834630E-06    4.576761E-17    5.665370E-06
    25950    2.5950E+00    9.501462E-01    2.521559E-01    7.449603E-13    6.217743E-15    8.234847E-04    1.834630E-06    4.576761E-17    5.665370E-06
    25975    2.5975E+00    9.501462E-01    2.521559E-01    7.456761E-13    6.217744E-15    8.234847E-04    1.834630E-06    4.576761E-17    5.665370E-06
    26000    2.6000E+00    9.501462E-01    2.521559E-01    7.463920E-13    6.217744E-15    8.234848E-04    1.834630E-06    4.576761E-17    5.665370E-06
    26025    2.6025E+00    9.501462E-01    2.521559E-01    7.471078E-13    6.217744E-15    8.234848E-04    1.834630E-06    4.576761E-17    5.665370E-06
    26050    2.6050E+00    9.501462E-01    2.521559E-01    7.478237E-13    6.217744E-15    8.234848E-04    1.834630E-06    4.576761E-17    5.665370E-06
    26075    2.6075E+00    9.501462E-01    2.521559E-01    7.485395E-13    6.217744E-15    8.234849E-04    1.834630E-06    4.576762E-17    5.665370E-06
    26100    2.6100E+00    9.501462E-01    2.521559E-01    7.492554E-13    6.217744E-15    8.234849E-04    1.834630E-06    4.576762E-17    5.665370E-06
    26125    2.6125E+00    9.501462E-01    2.521559E-01    7.499712E-13    6.217745E-15    8.234849E-04    1.834630E-06    4.576762E-17    5.665371E-06
    26150    2.6150E+00    9.501462E-01    2.521559E-01    7.506871E-13    6.217745E-15    8.234849E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26175    2.6175E+00    9.501462E-01    2.521559E-01    7.514029E-13    6.217745E-15    8.234850E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26200    2.6200E+00    9.501462E-01    2.521559E-01    7.521188E-13    6.217745E-15    8.234850E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26225    2.6225E+00    9.501462E-01    2.521559E-01    7.528346E-13    6.217745E-15    8.234850E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26250    2.6250E+00    9.501462E-01    2.521559E-01    7.535505E-13    6.217745E-15    8.234850E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26275    2.6275E+00    9.501462E-01    2.521559E-01    7.542663E-13    6.217746E-15    8.234851E-04    1.834629E-06    4.576762E-17    5.665371E-06
    26300    2.6300E+00    9.501462E-01    2.521559E-01    7.549822E-13    6.217746E-15    8.234851E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26325    2.6325E+00    9.501462E-01    2.521559E-01    7.556980E-13    6.217746E-15    8.234851E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26350    2.6350E+00    9.501462E-01    2.521559E-01    7.564139E-13    6.217746E-15    8.234851E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26375    2.6375E+00    9.501462E-01    2.521559E-01    7.571297E-13    6.217746E-15    8.234852E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26400    2.6400E+00    9.501462E-01    2.521559E-01    7.578456E-13    6.217746E-15    8.234852E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26425    2.6425E+00    9.501462E-01    2.521559E-01    7.585614E-13    6.217747E-15    8.234852E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26450    2.6450E+00    9.501462E-01    2.521559E-01    7.592773E-13    6.217747E-15    8.234852E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26475    2.6475E+00    9.501462E-01    2.521559E-01    7.599931E-13    6.217747E-15    8.234853E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26500    2.6500E+00    9.501462E-01    2.521559E-01    7.607090E-13    6.217747E-15    8.234853E-04    1.834629E-06    4.576763E-17    5.665371E-06
    26525    2.6525E+00    9.501462E-01    2.521559E-01    7.614248E-13    6.217747E-15    8.234853E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26550    2.6550E+00    9.501462E-01    2.521559E-01    7.621407E-13    6.217748E-15    8.234853E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26575    2.6575E+00    9.501462E-01    2.521559E-01    7.628565E-13    6.217748E-15    8.234853E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26600    2.6600E+00    9.501462E-01    2.521559E-01    7.635724E-13    6.217748E-15    8.234854E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26625    2.6625E+00    9.501462E-01    2.521559E-01    7.642882E-13    6.217748E-15    8.234854E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26650    2.6650E+00    9.501462E-01    2.521559E-01    7.650041E-13    6.217748E-15    8.234854E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26675    2.6675E+00    9.501462E-01    2.521559E-01    7.657199E-13    6.217748E-15    8.234854E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26700    2.6700E+00    9.501462E-01    2.521559E-01    7.664358E-13    6.217749E-15    8.234854E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26725    2.6725E+00    9.501462E-01    2.521559E-01    7.671516E-13    6.217749E-15    8.234855E-04    1.834629E-06    4.576764E-17    5.665371E-06
    26750    2.6750E+00    9.501462E-01    2.521559E-01    7.678675E-13    6.217749E-15    8.234855E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26775    2.6775E+00    9.501462E-01    2.521559E-01    7.685833E-13    6.217749E-15    8.234855E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26800    2.6800E+00    9.501462E-01    2.521559E-01    7.692992E-13    6.217749E-15    8.234855E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26825    2.6825E+00    9.501462E-01    2.521559E-01    7.700150E-13    6.217749E-15    8.234855E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26850    2.6850E+00    9.501462E-01    2.521559E-01    7.707309E-13    6.217750E-15    8.234856E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26875    2.6875E+00    9.501462E-01    2.521559E-01    7.714467E-13    6.217750E-15    8.234856E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26900    2.6900E+00    9.501462E-01    2.521559E-01    7.721626E-13    6.217750E-15    8.234856E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26925    2.6925E+00    9.501462E-01    2.521559E-01    7.728784E-13    6.217750E-15    8.234856E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26950    2.6950E+00    9.501462E-01    2.521559E-01    7.735943E-13    6.217750E-15    8.234856E-04    1.834629E-06    4.576765E-17    5.665371E-06
    26975    2.6975E+00    9.501462E-01    2.521559E-01    7.743101E-13    6.217750E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27000    2.7000E+00    9.501462E-01    2.521559E-01    7.750260E-13    6.217751E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27025    2.7025E+00    9.501462E-01    2.521559E-01    7.757418E-13    6.217751E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27050    2.7050E+00    9.501462E-01    2.521559E-01    7.764577E-13    6.217751E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27075    2.7075E+00    9.501462E-01    2.521559E-01    7.771735E-13    6.217751E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27100    2.7100E+00    9.501462E-01    2.521559E-01    7.778894E-13    6.217751E-15    8.234857E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27125    2.7125E+00    9.501462E-01    2.521559E-01    7.786052E-13    6.217751E-15    8.234858E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27150    2.7150E+00    9.501462E-01    2.521559E-01    7.793211E-13    6.217752E-15    8.234858E-04    1.834629E-06    4.576766E-17    5.665371E-06
    27175    2.7175E+00    9.501462E-01    2.521559E-01    7.800369E-13    6.217752E-15    8.234858E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27200    2.7200E+00    9.501462E-01    2.521559E-01    7.807528E-13    6.217752E-15    8.234858E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27225    2.7225E+00    9.501462E-01    2.521559E-01    7.814686E-13    6.217752E-15    8.234858E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27250    2.7250E+00    9.501462E-01    2.521559E-01    7.821844E-13    6.217752E-15    8.234858E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27275    2.7275E+00    9.501462E-01    2.521559E-01    7.829003E-13    6.217752E-15    8.234859E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27300    2.7300E+00    9.501462E-01    2.521559E-01    7.836161E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27325    2.7325E+00    9.501462E-01    2.521559E-01    7.843320E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27350    2.7350E+00    9.501462E-01    2.521559E-01    7.850478E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27375    2.7375E+00    9.501462E-01    2.521559E-01    7.857637E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576767E-17    5.665371E-06
    27400    2.7400E+00    9.501462E-01    2.521559E-01    7.864795E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27425    2.7425E+00    9.501462E-01    2.521559E-01    7.871954E-13    6.217753E-15    8.234859E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27450    2.7450E+00    9.501462E-01    2.521559E-01    7.879112E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27475    2.7475E+00    9.501462E-01    2.521559E-01    7.886271E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27500    2.7500E+00    9.501462E-01    2.521559E-01    7.893429E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27525    2.7525E+00    9.501462E-01    2.521559E-01    7.900588E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27550    2.7550E+00    9.501462E-01    2.521559E-01    7.907746E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27575    2.7575E+00    9.501462E-01    2.521559E-01    7.914905E-13    6.217754E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27600    2.7600E+00    9.501462E-01    2.521559E-01    7.922063E-13    6.217755E-15    8.234860E-04    1.834629E-06    4.576768E-17    5.665371E-06
    27625    2.7625E+00    9.501462E-01    2.521559E-01    7.929222E-13    6.217755E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27650    2.7650E+00    9.501462E-01    2.521559E-01    7.936380E-13    6.217755E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27675    2.7675E+00    9.501462E-01    2.521559E-01    7.943539E-13    6.217755E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27700    2.7700E+00    9.501462E-01    2.521559E-01    7.950697E-13    6.217755E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27725    2.7725E+00    9.501462E-01    2.521559E-01    7.957856E-13    6.217755E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27750    2.7750E+00    9.501462E-01    2.521559E-01    7.965014E-13    6.217756E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27775    2.7775E+00    9.501462E-01    2.521559E-01    7.972173E-13    6.217756E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27800    2.7800E+00    9.501462E-01    2.521559E-01    7.979331E-13    6.217756E-15    8.234861E-04    1.834629E-06    4.576769E-17    5.665371E-06
    27825    2.7825E+00    9.501462E-01    2.521559E-01    7.986490E-13    6.217756E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27850    2.7850E+00    9.501462E-01    2.521559E-01    7.993648E-13    6.217756E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27875    2.7875E+00    9.501462E-01    2.521559E-01    8.000807E-13    6.217756E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27900    2.7900E+00    9.501462E-01    2.521559E-01    8.007965E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27925    2.7925E+00    9.501462E-01    2.521559E-01    8.015124E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27950    2.7950E+00    9.501462E-01    2.521559E-01    8.022282E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    27975    2.7975E+00    9.501462E-01    2.521559E-01    8.029441E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    28000    2.8000E+00    9.501462E-01    2.521559E-01    8.036599E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    28025    2.8025E+00    9.501462E-01    2.521559E-01    8.043758E-13    6.217757E-15    8.234862E-04    1.834629E-06    4.576770E-17    5.665371E-06
    28050    2.8050E+00    9.501462E-01    2.521559E-01    8.050916E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28075    2.8075E+00    9.501462E-01    2.521559E-01    8.058075E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28100    2.8100E+00    9.501462E-01    2.521559E-01    8.065233E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28125    2.8125E+00    9.501462E-01    2.521559E-01    8.072392E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28150    2.8150E+00    9.501462E-01    2.521559E-01    8.079550E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28175    2.8175E+00    9.501462E-01    2.521559E-01    8.086709E-13    6.217758E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28200    2.8200E+00    9.501462E-01    2.521559E-01    8.093867E-13    6.217759E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28225    2.8225E+00    9.501462E-01    2.521559E-01    8.101026E-13    6.217759E-15    8.234863E-04    1.834629E-06    4.576771E-17    5.665371E-06
    28250    2.8250E+00    9.501462E-01    2.521559E-01    8.108184E-13    6.217759E-15    8.234863E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28275    2.8275E+00    9.501462E-01    2.521559E-01    8.115343E-13    6.217759E-15    8.234863E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28300    2.8300E+00    9.501462E-01    2.521559E-01    8.122501E-13    6.217759E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28325    2.8325E+00    9.501462E-01    2.521559E-01    8.129660E-13    6.217759E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28350    2.8350E+00    9.501462E-01    2.521559E-01    8.136818E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28375    2.8375E+00    9.501462E-01    2.521559E-01    8.143977E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28400    2.8400E+00    9.501462E-01    2.521559E-01    8.151135E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28425    2.8425E+00    9.501462E-01    2.521559E-01    8.158294E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28450    2.8450E+00    9.501462E-01    2.521559E-01    8.165452E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576772E-17    5.665371E-06
    28475    2.8475E+00    9.501462E-01    2.521559E-01    8.172611E-13    6.217760E-15    8.234864E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28500    2.8500E+00    9.501462E-01    2.521559E-01    8.179769E-13    6.217761E-15    8.234864E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28525    2.8525E+00    9.501462E-01    2.521559E-01    8.186928E-13    6.217761E-15    8.234864E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28550    2.8550E+00    9.501462E-01    2.521559E-01    8.194086E-13    6.217761E-15    8.234864E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28575    2.8575E+00    9.501462E-01    2.521559E-01    8.201245E-13    6.217761E-15    8.234865E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28600    2.8600E+00    9.501462E-01    2.521559E-01    8.208403E-13    6.217761E-15    8.234865E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28625    2.8625E+00    9.501462E-01    2.521559E-01    8.215562E-13    6.217761E-15    8.234865E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28650    2.8650E+00    9.501462E-01    2.521559E-01    8.222720E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576773E-17    5.665371E-06
    28675    2.8675E+00    9.501462E-01    2.521559E-01    8.229878E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28700    2.8700E+00    9.501462E-01    2.521559E-01    8.237037E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28725    2.8725E+00    9.501462E-01    2.521559E-01    8.244195E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28750    2.8750E+00    9.501462E-01    2.521559E-01    8.251354E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28775    2.8775E+00    9.501462E-01    2.521559E-01    8.258512E-13    6.217762E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28800    2.8800E+00    9.501462E-01    2.521559E-01    8.265671E-13    6.217763E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28825    2.8825E+00    9.501462E-01    2.521559E-01    8.272829E-13    6.217763E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28850    2.8850E+00    9.501462E-01    2.521559E-01    8.279988E-13    6.217763E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28875    2.8875E+00    9.501462E-01    2.521559E-01    8.287146E-13    6.217763E-15    8.234865E-04    1.834629E-06    4.576774E-17    5.665371E-06
    28900    2.8900E+00    9.501462E-01    2.521559E-01    8.294305E-13    6.217763E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    28925    2.8925E+00    9.501462E-01    2.521559E-01    8.301463E-13    6.217763E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    28950    2.8950E+00    9.501462E-01    2.521559E-01    8.308622E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    28975    2.8975E+00    9.501462E-01    2.521559E-01    8.315780E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    29000    2.9000E+00    9.501462E-01    2.521559E-01    8.322939E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    29025    2.9025E+00    9.501462E-01    2.521559E-01    8.330097E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    29050    2.9050E+00    9.501462E-01    2.521559E-01    8.337256E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    29075    2.9075E+00    9.501462E-01    2.521559E-01    8.344414E-13    6.217764E-15    8.234866E-04    1.834629E-06    4.576775E-17    5.665371E-06
    29100    2.9100E+00    9.501462E-01    2.521559E-01    8.351573E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29125    2.9125E+00    9.501462E-01    2.521559E-01    8.358731E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29150    2.9150E+00    9.501462E-01    2.521559E-01    8.365890E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29175    2.9175E+00    9.501462E-01    2.521559E-01    8.373048E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29200    2.9200E+00    9.501462E-01    2.521559E-01    8.380207E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29225    2.9225E+00    9.501462E-01    2.521559E-01    8.387365E-13    6.217765E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29250    2.9250E+00    9.501462E-01    2.521559E-01    8.394524E-13    6.217766E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29275    2.9275E+00    9.501462E-01    2.521559E-01    8.401682E-13    6.217766E-15    8.234866E-04    1.834629E-06    4.576776E-17    5.665371E-06
    29300    2.9300E+00    9.501462E-01    2.521559E-01    8.408841E-13    6.217766E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29325    2.9325E+00    9.501462E-01    2.521559E-01    8.415999E-13    6.217766E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29350    2.9350E+00    9.501462E-01    2.521559E-01    8.423158E-13    6.217766E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29375    2.9375E+00    9.501462E-01    2.521559E-01    8.430316E-13    6.217766E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29400    2.9400E+00    9.501462E-01    2.521559E-01    8.437475E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29425    2.9425E+00    9.501462E-01    2.521559E-01    8.444633E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29450    2.9450E+00    9.501462E-01    2.521559E-01    8.451792E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29475    2.9475E+00    9.501462E-01    2.521559E-01    8.458950E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29500    2.9500E+00    9.501462E-01    2.521559E-01    8.466109E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576777E-17    5.665371E-06
    29525    2.9525E+00    9.501462E-01    2.521559E-01    8.473267E-13    6.217767E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29550    2.9550E+00    9.501462E-01    2.521559E-01    8.480426E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29575    2.9575E+00    9.501462E-01    2.521559E-01    8.487584E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29600    2.9600E+00    9.501462E-01    2.521559E-01    8.494743E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29625    2.9625E+00    9.501462E-01    2.521559E-01    8.501901E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29650    2.9650E+00    9.501462E-01    2.521559E-01    8.509060E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29675    2.9675E+00    9.501462E-01    2.521559E-01    8.516218E-13    6.217768E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29700    2.9700E+00    9.501462E-01    2.521559E-01    8.523377E-13    6.217769E-15    8.234867E-04    1.834629E-06    4.576778E-17    5.665371E-06
    29725    2.9725E+00    9.501462E-01    2.521559E-01    8.530535E-13    6.217769E-15    8.234867E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29750    2.9750E+00    9.501462E-01    2.521559E-01    8.537694E-13    6.217769E-15    8.234867E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29775    2.9775E+00    9.501462E-01    2.521559E-01    8.544852E-13    6.217769E-15    8.234867E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29800    2.9800E+00    9.501462E-01    2.521559E-01    8.552011E-13    6.217769E-15    8.234868E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29825    2.9825E+00    9.501462E-01    2.521559E-01    8.559169E-13    6.217769E-15    8.234868E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29850    2.9850E+00    9.501462E-01    2.521559E-01    8.566328E-13    6.217769E-15    8.234868E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29875    2.9875E+00    9.501462E-01    2.521559E-01    8.573486E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29900    2.9900E+00    9.501462E-01    2.521559E-01    8.580645E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576779E-17    5.665371E-06
    29925    2.9925E+00    9.501462E-01    2.521559E-01    8.587803E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    29950    2.9950E+00    9.501462E-01    2.521559E-01    8.594962E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    29975    2.9975E+00    9.501462E-01    2.521559E-01    8.602120E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    30000    3.0000E+00    9.501462E-01    2.521559E-01    8.609279E-13    6.217770E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    30025    3.0025E+00    9.501462E-01    2.521559E-01    8.616437E-13    6.217771E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    30050    3.0050E+00    9.501462E-01    2.521559E-01    8.623596E-13    6.217771E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    30075    3.0075E+00    9.501462E-01    2.521559E-01    8.630754E-13    6.217771E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
    30100    3.0100E+00    9.501462E-01    2.521559E-01    8.637912E-13    6.217771E-15    8.234868E-04    1.834629E-06    4.576780E-17    5.665371E-06
